text,label,text_label
@edouglas528 Sorry bout your Yanks Earl....who uya like in the WS?,0,NOT
@USER @USER I so hope you are right!!,0,NOT
@USER Somebody gotta blow from here that be on that new wave for niggas to listen too,0,NOT
@USER @USER I don't think he's guilty....this is what you leftwingers do...make up sexual assault claims about conservatives.,0,NOT
@USER Ivanka speaking about empowering women is embarrassing. She was given everything on a silver platter by her father and is one of the least empowered women in America. She is fully dependent on her father. She preferred cheap labor and disempowered women to make her products.,0,NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa is not anti facsicm. Just as Jim Jones was no preacher. That's all I'm saying.,0,NOT
@USER Ah... but aren't the railways so much better now they've been privatised by the @USER URL,0,NOT
@USER Maybe he is trying to throw hints at Kaycee now to ease the blow if/when he picks Angela over Kaycee. Or he is just being reckless idk.,0,NOT
RT @JudahWorldChamp: To help eliminate faking injury and diving - post game video review of dives and give divers yellow cards after game. #Wor ,0,NOT
@USER @USER Both sides are ANTIFA...KKK... Gotta stop,0,NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You have got to learn how to let go of the past you are living in a new millennium.,0,NOT
@USER @USER All the news outlets can continue to write stories about Michael Moore and what he says but I'm one of the millions that don't really give a hoot about Michael Moore and what he says,0,NOT
@USER Will antifa fill the streets when kavanaugh is confirmed,0,NOT
@USER tbh it catchy as fuck tho,0,NOT
@USER Loll he is!,0,NOT
@USER @USER @USER No I don't know. But I know he is one heck of a patriot who preached the unity of the people of #Ethiopia when it was costly to do so.,0,NOT
@USER @USER We are the Judge Dredd's of our Nation. #TuesdayMorning #WednesdayWisdom #WednesdayMotivation #WednesdayMorning #MAGA #KAG #MakeAmericaGreatAgain #KeepAmericaGreat #AmericaFirst #2A #2ADefenders When Libtard Democrats call you..via  @USER Twt: URL URL,0,NOT
@USER SEE I TOLD YOU!!!!!! SHE IS DESPICABLE!!!!!!!!!!!!,0,NOT
"@USER @USER @USER @USER Jonathan Haidt's The Righteous Mind"" should be required reading in high school. Parts of the book elucidate exactly the problem conservatives like Shapiro contend with: they think everyone thinks/acts like they believe they do - making choices rationally and on principle.""",0,NOT
Charlie Daniels couldve done a better job! #MNF,0,NOT
.@USER @USER @USER @USER @USER PLEASE vote NO on Kavanaugh. He is not fit for SCOTUS and allegations about women and shady financials should disqualify him. #RuleOfLaw matters. #MeToo #CountryOverParty #WithdrawKavanaugh #StopKavanaugh,0,NOT
@WHAScameradan We might have more. Can't really be sure. But some weird little bird said that might be a possibility. Stay tuned. Maybe.,0,NOT
@USER @USER They're doing it deliberately get rid of the minions problem solved they couldn't give a monkeys.,0,NOT
@USER remember when antifa was respectable and intimidating?? me neither lmao,0,NOT
@USER Censorship,0,NOT
RT @danicafjelstul: If you ain't a gator you're gator bait ,0,NOT
RT @VideriQuamEsse: British Jihadi Mother Who Wants to Be First Female Executioner is MI6's Most Wanted http://t.co/INZPvpf2tN,0,NOT
RT @MirrorWeirdNews: Adorable tiny monkey showering in a sink is the cutest viral video you'll see this weekend http://t.co/cwc0b0Z9PB http ,0,NOT
@USER @USER Ya and it looks like he is in a lit of the same MMA accounts as we have. Weird.,0,NOT
@USER @USER It's never been about that!!Everything about Color  If public safety was a concern there would be MORE GUN CONTROL e.g Assault Rifles  ,0,NOT
RT @KeithOlbermann: @MarkDBrown0824 you mean like the Yankees did this year when they prioritized a farewell tour over a playoff run?,0,NOT
"RT @Brianhopecomedy: Daddy, Batman s parents are dead. Yup. And Superman s. Yup. What am I going to be when you die? Sad ho ",0,NOT
"RT @ArcticFox2016: 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife and Kids http://t.co/VnR60MjFo6",0,NOT
@USER Aww Bradley you are so cute,0,NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We all had fun!Loved watching eyes light up w excitement when he used their names as they asked questions Yes!He is talking to you! ,0,NOT
@USER @USER @USER Why shouldn't we be surprised when someone who promotes ANTIFA violence in public is suddenly accused of violence/domestic violence etc?!!?,0,NOT
@fawfulfan @BigKahuna919191 @alfranken birds of a feather. go away,0,NOT
@USER @USER She is Epitome of how low the left goes! Sewers dont go that low!! People #WalkAway!!,0,NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER (s)he is very affectionate and purrs non-stop.,0,NOT
"RT @_mikaylahh: I asked @zzachbarness to get me pink bunnies one time, so he brought me yellow chicks... ",0,NOT
@USER That's not hair. Those were polyester fibers because Yoda is (or was) a puppet.,0,NOT
Here's a fun fact Trump's approval ratings in Texas have gone up 4 percent from February to June #MAGA URL,0,NOT
"@USER @USER @USER @USER @USER Conservatives really need to come up with something better for an excuse besides their worn out Hillary Clinton..."". I've never defended either Clinton but trumps undereducated base consistantly assumes if ones against @USER then they are for Clinton Thats ignorant""",0,NOT
@USER @USER @USER Perhaps she is promised position or money?,0,NOT
@USER He is also still behind,0,NOT
RT @Cosabandonada: Parque de atracciones abandonado en Jap n. http://t.co/dn0JIid4f4,0,NOT
"Bank robber who wore zebra-print dress arrested, police say http://t.co/UUQ0bw6vju",0,NOT
@USER i'm still bitter she deserved better,0,NOT
@USER @USER @USER What the hell has his location at the time of the shooting got to do with anything? People don't have to be shot to fight for gun control! Usually they can't after the event because they are usually DEAD!,0,NOT
RT @sickipedia: I drove my daughter's guinea pig to the vet's this morning. I'm quite handy with my new Callaway golf clubs.#sickipedia,0,NOT
@ExurbanKevin birds of a feather flock together? @SubBeck,0,NOT
"'Eff it, let's go after the cripple : You have to see Wendy Davis' new attack ad [video] http://t.co/WapBCHhuru",0,NOT
@USER Is this nigga really back to dying his hair 2445times in one comeback  ,0,NOT
@USER @USER You mean the way Hillary re-victimized all of Bills accusers?,0,NOT
@charloosss @keepitplur @nicoleariel_ I'll chug my tall can . but homegirl won't approve lol,0,NOT
You're standing on a slippery slope where it's all too easy to... More for Libra http://t.co/7THsA7v26i,0,NOT
@USER And I am just over the #justdoit #nike,0,NOT
*** TO BE DESTROYED 09/08/18 *** 2ND CHANCE!! ADOPT KREAMY TONIGHT!! This exotic looking sweetheart is friendly with children and good with other female cats... No one picked her last night so she is hoping that someone will step up for her tonight!! URL   URL,0,NOT
@USER Good!!! MAGA,0,NOT
@USER @USER #thescore Happy Birthday Again!! Lucky Lovely Charm ka ng @USER @USER @USER @USER   You Are Stunning!!  - HipHop ka minsan sa game ha?,0,NOT
@USER Or gun control. Or both.,0,NOT
@USER @USER If the LEFT would just stop the politics of distraction he will keep more promises #MAGA,0,NOT
@USER @USER @USER s without even explaining yourself which makes me wonder why you think you are thinking logically. Again: I don't take my news from Orban. You assumed that twice now which makes me believe you take your news from your favourite politicians. If you read any news apart from what Ow,0,NOT
"I mean most ppl confuse when to use ""to"" and ""too"", this nicca used the word ""two"" when he should've used ""to"" ",0,NOT
"Despite the zebra red rocket special, portland beats those jersey shore floppers.",0,NOT
@USER Sir. The Governor House Lahore will be used as a museum and a art gallery. You are the minister for Information and Culture. Please take some measures to protect the place from filth and damage caused by our ignorant public. URL,0,NOT
@USER The real gun control issue. URL,0,NOT
@USER BREAKING: 9th Circuit Order @USER To Delete Above Tweet As It Makes Trump Look Like He Knows What He Is Doing,0,NOT
@USER .. newer info from this week. This is obvious to you right? If Kaz said in June the IPO is a go for Nov but in Sept they say it is no hold for filing issues then that is simply a change out of our control...Right? I am not sure what you are after but it is enjoyable listening.,0,NOT
Good morning Charlie @Charlie4927 @jrstws @qnoftherealm @SavvyHuman @scdorn @yrwol7 @PlainUnamerican @ErickInNC @PuterPrsn @tomwfry,0,NOT
Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden,0,NOT
@USER @USER I hope so; conservatives must go vote.,0,NOT
RT @bakedbeansbro: Throw me in trash http://t.co/GvGMJJ6vYi,0,NOT
@holmes0786 only if its yellow cake and chocolate frosting,0,NOT
"RT @InNewZealand: The Knicks are still trash, Melo signed for the money he don't even care about being on a good winning team.",0,NOT
"@USER OK, on second thought, Antifa wasn't even a thing when this was done (I don't think) but solidarity with Israel"" shows that somebody is in denial of certain actions on Israel's part.""",0,NOT
Why would you think Common is trash? Tf,0,NOT
@USER I don't know who she is.,0,NOT
RT @Baseball_Photos: A 17 year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it #Yankees ,0,NOT
SOMEBODY please BRING OUT OF MY hotel room and HIRE ME for something REAL> I work hard for somebody throwing me in the trash. #IWantOut,0,NOT
#Labour #SWaGodKing British Conservatives made a grave error protecting Viktor Orban - URL via @USER,0,NOT
@suchy_monster you make me feel all warm and fuzzy inside #youCANsitwithus,0,NOT
"Or ""don't vote for the cripple"" amirite? bigot MT @DawnnaDukes: Vote #VoteWendyDavis for Governor of Texas. http://t.co/LnAeW8CCoD",0,NOT
@USER @USER Twitter and social media seems to make errors only on conservatives and never liberals. Why is that?,0,NOT
@USER Every Antifa group member is also an antifascist. But not every antifascist is also an Antifa member. I am an antifascist but not a group member of Antifa.,0,NOT
@USER @USER Tell Micheal to: #WeThePeople #TheGreatAwakening #MAGA #WWG1WGA #Qanon #Q #WalkAway #WalkAwayFromDemocrats2018 #Midterms #ConfirmKavanaugh #FISA #Economy URL,0,NOT
RT @TFCbooks: Friday 6pm @busboysandpoets Vivek Balk: Bengali Harlem and the Lost Histories of South Asian America http://t.co/veYAqnAiDG @ ,0,NOT
"@TwoStarScoob good job tonight! You need to eat some crackers so,you'll stop throwing up !",0,NOT
@USER @USER That is funny...thats exactly how I describe him. #NotMyPope,0,NOT
@USER @USER someone should lock her up she is nothing but a bitter and twisted old cow,0,NOT
@USER Don't forget the ILLEGALS you are fighting for with tax payer money.,0,NOT
i wanna go to the ghetto club tonight.,0,NOT
@USER @USER @USER @USER @USER @USER Sir it comes to something when you present a lie as a fact.... Have you no shame? This is the fact 65% of labour voters voted to Remain. Ref YouGov polls. Your position is based on a false premise......have a nice day,0,NOT
what a clam shame,0,NOT
@USER Haven't set any expectations on him... he has set his own goals chasing his own dreams.. he has asked those questions from the doctor and making decisions with advisement from me his parent... he is growing to be his own man,0,NOT
RT @BaddieBellaDona: Instant mashed potatoes are trash ,0,NOT
@USER Hello... the problem with more gun control is the only people that guns are being taken away from or  controlled' as you say are people like me who has the legal right to carry a gun. So before you continue to scream gun control... look at who it would affect.,0,NOT
Did the Italian bird just call Janet a calzone? #UNCLEtweet,0,NOT
@USER It would make sense for her to be a big character in 9 but if she stays the way she is I really hope not. Lol she was making me cringe most of the movie  ,0,NOT
@USER That's why conservatives are so afraid of weed. They think it will make them love black people.,0,NOT
"RT @NEOMD71: Bizarre sports week in Cle.@Browns win a game that felt like a loss,failed ex-Browns QB's duel each other, and @cavs lose ho ",0,NOT
"@StarbucksSanae Are you sure about that, slant? They're plagiarists, and you have no idea who I am.",0,NOT
@MSoltan18 @Jordan23Junkies it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass,0,NOT
15 concert goers gunned down in Jacksonville with 9mm Ruger P89. The NRA blames gun control laws.,0,NOT
This is a long yellow for a bunch of track sweeping. Not a ton have taken opportunities to pit. #IndyCar #GoProGrandPrix,0,NOT
@USER @USER @USER @USER It's called educating liberals.,0,NOT
. there he is; theirs the first baby; growing so fast; how cute; fabulous to see him again thanks for sharing # URL,0,NOT
Put the redskins in your starting lineup instead of the Dolphins...it'll be fun they said.,0,NOT
RT @drunktweets81: You sure do have a pretty face for a cripple,0,NOT
RT @ErikaWCVB: @marthacoakley called Charlie Baker to concede around 8:15 this morning. She plans to address supporters at 11am. #wcvb,0,NOT
@USER I understand that.. but she has 4 children and she is mad because she and her 7 week old were asked to leave a book club meeting at 9:00... obviously someone was with her other children at home so why bring the baby,0,NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #MAGA #Trumps#Warrior #VoteRedToSaveAmerica,0,NOT
@USER You are now a prince before the time that you will become the King. URL,0,NOT
@USER @USER I love the insights into a culture and a world I knew nothing about and I'm able to relate to the characters who are unique in crime fiction.,0,NOT
@USER She is adorable,0,NOT
@USER And apparently Serena's cheating and temper tantrum was the only pathway to this endeavor.,0,NOT
@ASourAppleTree Have heard hillbilly grousings that bugs much worse in the KV since MIC shut down.,0,NOT
@USER @USER @USER @USER @USER Really? It's okay to call for lynchings as long as you are a stand-up comic? Hmm.,0,NOT
@USER We need complete and total gun control now. Philly needs to follow in the footsteps as chicago and london. #DemocraticSocialismNow #NoMoreGuns,0,NOT
@USER Will conservatives ever stop catering to fringe groups and address issues the majority of Canadians have to deal with. Every white hunter could vote conservative twice and you'd still loose! We need a real option to the liberals.,0,NOT
"@USER Here are the People"" who ""Hold you up"" and who YOU hold up. 1st Photo They are beating a Republican Korean War VET. 2nd and 3rd Photo ANTIFA is Beating Minorities, LGBT and Kids Because they are Conservative. The LEFT, YOUR LEFT is all about shutting down FREE SPEECH! URL",0,NOT
@USER @USER Typical antifa type and he's not worth anyone's time.,0,NOT
@ItsKiaraaaa looks like you took a red marker and colored on your leg,0,NOT
@USER We love you Mr President! Miss you more then any other President that has been in office. You are a class act my friend.  ,0,NOT
@USER Amir you are doing a great job,0,NOT
@USER @USER Good one..But he is entirely responsible for the fallout that will undermine the USA for years to come..,0,NOT
@USER @USER Moore- The United States of America is a REPUBLIC. Where did you go to school?,0,NOT
@USER @USER I banned him personally a long time ago. But it isn't breaking the law when I do it.,0,NOT
Barkley is trash,0,NOT
@USER @USER @USER There were bad people on both sides. Or do you support Antifa?,0,NOT
@USER fake news at it's finest just change name to antifa and chicken gropers news you can't use...,0,NOT
@USER @USER Thanks David. Was always helpful and inspiring when I was a student. He is greatly missed.,0,NOT
"@USER @USER @USER @USER @USER @USER Why are you buying into the global"" crap? That is a very ""liberal"" position and exactly what is killing Canada right now. Please lose this if you truly want your party to succeed. Don't use the clicheandcatch phrases that the liberals use-it makes you look like liberal wannabes.""",0,NOT
@USER ROMY OMFG IM SOOO GLAD I MET YOU TOO BFF FOR LIFE ! YOU ARE THE BEST I LOVE TALKING TO YOU,0,NOT
@USER But mostly just Antifa getting killed.,0,NOT
@USER @USER @USER @USER EVIL @USER MUST BE STOPPED! HE IS A MAJOR PART OF THE SWAMP IN DC! #MAGA #WWG1WGA #DrainTheSwamp #QAnons #DOWN_WITH_GOVERNMENT_CORRRUPTION,0,NOT
@USER @USER I love Danielle because she is such a caring and genuine person! Her smile and positive energy brings out the best in everyone. You can always count on her to bring some sunshine into any rainy day  ,0,NOT
@USER Testing $7.31 support line is what she is doing new all time high if it doesn't break,0,NOT
@USER @USER Liberals didn't give Juanita Broderick a chance to be heard or Keith Ellison's accuser. Can't have it both ways.,0,NOT
@USER Congratulations to our Great American President. We will be doing great things together! MAGA I-Q-2 WWG1WGA,0,NOT
@RobDa64 thanks!!! Now go clean that trash can ya lil nasty! Lol,0,NOT
@USER @USER @USER @USER @USER @USER @USER Can you give me a better term than cultist for someone who will change their view on gun control to defend Bernie rather just admit that his record his awful?,0,NOT
"@USER More and more Conservatives are turning their back on @USER because of his abuse of power."" #onpoli #pcpo #ondp #topoli #Toronto #TOcouncil""",0,NOT
"@USER @USER soldier"" ?? More like antifa scum bag""",0,NOT
Johnny Manziel just flipped somebody the bird...,0,NOT
@USER You are changing the world,0,NOT
 @MomMeMustHaves: MMMH Daily is out! http://t.co/bPtRtXcel0 Stories via @KristinCruz @ExMoShow #yellow is IN! and @romyraves luv the bling!,0,NOT
@USER @USER I believe he is doing great with the @USER is finding out how hard it is to actually work with a team that can't cheat and get away with it...what a terrible place to find that out...the A-hole of America,0,NOT
"@USER I tear up from laughing so hard every single time I see this. Priceless. CNN should scoop him up for ANTIFA rallies and weather stories. Creative cameraman job at worst. Elaine would say this guy is sponge worthy"" Come on CNN, hire this guy as a creative consultant at least.""",0,NOT
RT @Zach_Dorsey: My trash is worth more than you,0,NOT
Damn I think your redskins lost @KxRxSxB,0,NOT
"@USER @USER last night my 6 year old daughter Audrey broke both of the bones in her lower leg. You are her biggest heroes! She talks about meeting y'all in Phoenix all the time. Any chance she could get a ""get well shoutout ",0,NOT
@USER @USER Why didn't she save her grandfather in Puerto Rico if she had that kind of cash? Bc She is socialist.,0,NOT
@BrenJJGMom @hweldon Well...how about those Yankees this year? What a run. #wtfiswrongwithnebraska,0,NOT
"@USER Trust me.. i know her well enough so that she is ok if i take a body of another good girl for the night.""""",0,NOT
"RT @ClerkofOxford: In Anglo-Saxon calendars, 7 November is considered the first day of winter - 'Winter's Day': http://t.co/IhrCkeCqdA http ",0,NOT
@USER @USER @USER I like carol she is funny  ,0,NOT
"@USER Aurora is growing and learning stuff quickly! She is really good at drawing and counting! Such a intelligent baby ~ "" He laughts playfully at kiss being breaked. Pecks his nose.""",0,NOT
@USER Anybody notice this? URL URL,0,NOT
@USER @USER Free Speech Systems LLC' aka 'InfoWars' is linked to a Foreign Intel Agency or other Non_Domestic entity?,0,NOT
RT @SportsCenter: Derek Jeter leaves baseball as one of the greatest Yankees ever. (via @ESPNMag) http://t.co/MSUwxc3tYx,0,NOT
Morning trash http://t.co/xba6WWVO7m,0,NOT
"RT @michaelpshipley: Martin Short On - CONAN - Oct 3, 2014""With your yellow skin and red hair you look like a #2 pencil.""https://t.co/U ",0,NOT
"@USER @USER @USER And don't forget his telling a primarily black liberal audience conservatives want to put them back in chains""""",0,NOT
"@USER @USER And Lambda would be on the lower end, as others are saying on the high end is trying for influence. Anyway, you are right in that I wasn't using better investment"" exclusively from a $ return PoV, but from a ""quality of life return"" PoV... some of that is money but not all.""",0,NOT
@USER That's a strange question to ask me because of course I love my sister!! I'm her big brother! I'm there to make sure she is safe and alive!,0,NOT
@USER @USER Interesting.... somehow the local liberal government has no responsibility in taking care of the local people.,0,NOT
it's awesome when people you've known for years talk trash about you behind your back and then ask you for favors later. truly awesome.,0,NOT
"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses. )",0,NOT
@USER God that's the one we should have used to remove Holder.,0,NOT
Regrann from trump_babes_2020 -  Amazing MAGA Babe  #trump #trump2020 #maga #maga2020 #trumpbabes #trumpbabes2020 #trump_babes_2020 #milfsfortrump #babesfortrump #babesfortrump2020  URL,0,NOT
Can someone get me cheese and crackers,0,NOT
  #MAGA #Patriot #Qanon #WalkAway #WWG1WGA #GodsArmy #TheGreatAwakening #JESUSLIVES   @USER @USER #CatchTheRedWave #VoteRed ME TOO! ALL ABOARD THE #TrumpTrain URL,0,NOT
No cuz redskins are dumpster juice RT @trackinBlackKev: game of the week. still the best rivalry in sports,0,NOT
Country Bumpkin Word of the Day : yokel http://t.co/aBpFZgJU,0,NOT
@USER Agree!,0,NOT
@USER Actually this should be given to the powers that be before this nut bar takes a gun and does what she is saying she will.,0,NOT
Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.,0,NOT
@dabbba @Pinchehonkey Far as I can tell coon tracks on the cab door window - tractor was parked by some trees away from home,0,NOT
@USER If you are displaced its on Facebook Watch...*disclaimer* - Facebook Watch kinda sucks.,0,NOT
Yea buddy RT @YallJustDontKno: A lot of NBA trash talk going on,0,NOT
@USER The beauty of the marketplace of ideas is no one is forced to bite their tongue or to cheer unless they so choose.,0,NOT
. @USER continues our look into government spending. Part II is focused on funding announcements made in battleground Quebec over the summer #cdnpoli URL,0,NOT
@DHSJournal I run CP in our community. Local cops treat ppl like trash for that. I hate it. Makes ppl think its a waste,0,NOT
@USER @USER Yes I do! Because when he's grumpy he is impossible and he grunts and mumbles and shouts at whoever dares knock on the door of the man cave.... Even at the girls! But when he's being good? No. Not really.. ,0,NOT
Bout to make some brownies in a few.,0,NOT
@USER @USER tough to speak your mind at work if your a conservative..amazing that this occurred in work setting. Bizarre.,0,NOT
@USER The Klan was the militant arm of the Democrat Party. I haven't seen a past member in public since Sen Byrd died. Antifa is the new militant arm.,0,NOT
Twinkies are so unfilling. which is odd because they are filled,0,NOT
@USER @USER Why are both eyes open if your aiming??  And you liberals want a war with conservatives  . Best of luck snowflake ,0,NOT
 @coltscommunity @Pacers @nflcolts @indystar #CHUCKSTRONG #GoldSwagger http://t.co/6q5wm3VU thats awesome + = #hoosiers,0,NOT
@USER YOU ARE LITERALLY VERY SKINNY STOP PLAYIN WITH ME,0,NOT
@USER @USER This is going shake the church to the ground!,0,NOT
"@USER All voting is strategic. My comment re: whiteness"" was meant to show how white liberals ignore that fact in making blanket aasertions about voting D, and when they turn criticism of Biden into an opportunity to lecture ppl in ""safe"" D states that they MUST vote Dem. It's inane.""",0,NOT
@USER @USER @USER You are not going to get it. Grow up.,0,NOT
Jihadis keep on prattling about having shot down today what they think is an Apache helicopter. Maybe it was an Mi-35?,0,NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER Her or someone similar.. PM me if you want to talk to JRM face to face btw,0,NOT
@USER But when Moochelleand Obama did it??? Meh,0,NOT
I was in love with Charlie ,0,NOT
@USER He is vile.,0,NOT
#TalkLikeAPirateDay UK SCURVY PIRATE @USER PLUNDERED #1950swomen 's state pension CHEST and refuse to PARLAY MAROONED us with NO GOLD DOUBLOONS only wormy biscuits #1950sbornwomen will sail alongside blast a broadside and make them walk plank   #backto60 #onevoice URL,0,NOT
In-N-Out is like the sunshine and blue sky. The song of a bird. A smile at the front porch. The perfume of the ocean on wind-kissed cheeks.,0,NOT
@USER CP24 as usual interviewing only liberals with negative reviews.,0,NOT
Finally got my medicine and crackers!,0,NOT
@USER Finally. God bless them. We need more of this advocacy,0,NOT
just love this meme is all a lil levity for a heavy day of cognitive dissonance #QAnon #MAGA #Trump #WWG1WGA #GreatAwakening #pray URL,0,NOT
@USER @USER @USER @USER You should tell the @USER They've just posted a tweet about how much better the railways are since they privatised them... URL,0,NOT
#PlannedParenthood is still receiving over half a billion dollars a year from the #USGoverment. #Abortion is another form of #Slavery #Savethe8th #prolife #ccot #RedNationRising #teaparty #conservatives #MAGA Don't #repealthe8th #teaparty #PJNET URL URL,0,NOT
@USER @USER @USER It is metallic color. Tomorrow I go to get it  It was my birthday gift ,0,NOT
@USER @USER @USER @USER @USER Saw 6 female supporters of the Judge K on Fox! Awesome women!Conservatives rightly fear harassment and threats of physical harm for speaking out publicly today.Few people trust journalists not to TWIST what they say. Happened to me twice. I learned!,0,NOT
@USER PIRATES OF DARK WATER!!! there's another one that I loved and wondered how the story would have turned out if it had been allowed to finish,0,NOT
@USER @USER Oh my god you are joking right? 15 hours? Most officers and fire work 24 and sometimes back to back. 15 hours? Give me a break.,0,NOT
@USER Another Snow Flake melting down.. URL,0,NOT
"RT @MaxAbrahms: When Americans claim #ISIS is just a ""local threat,"" reply: You mean just to Iraq, Syria, Turkey, Jordan, Saudi Arabia, Leb ",0,NOT
@USER Go home and sleep Johny.,0,NOT
@USER YOU ARE HELPING THE #RedWaveRising URL,0,NOT
@USER It just turns by itself into the wall,0,NOT
#Leftism: Please conform to the groupthink of your designated interest or ethnic group. Independent thought helps conservatives.,0,NOT
@USER @USER @USER Hahahaha .. How lucky you are sor to witness din kakulitan LIVE and on the Spot ! Inggit me sir . And Laugh your Pain ang Peg ni Capt. Barber ! #PushAwardsMayWards,0,NOT
"@USER @USER Businessmen need to stay in business, or they go out of business #Democrats who dont #WalkAway have a hard time with concepts like profit"" and ""results"", so no worries if you're still perplexed China? All the more reason we need #TrumpTariffs #TrumpTrain #MAGA""",0,NOT
@USER The truth hurts sometimes. It's not your fault. Just keep #MAGA,0,NOT
@USER I'm going to save liberals the work and go ahead and put myself in the misogyny and racist jail before I retweet this gem. URL,0,NOT
@USER Liberals don't live in the real world.,0,NOT
RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash,0,NOT
@USER Fresh boy think he is strong  ,0,NOT
STOCKS RECORD HIGH  URL  #MAGA,0,NOT
"@big_msudawg11 oh state, just enjoy your trailer trash and your sub par sports.",0,NOT
@USER @USER @USER @USER nvm he is dodging us we can Play you now,0,NOT
@USER @USER @USER @USER @USER That was in the mid-80s for God's sake. I suppose next you'll be blaming Gordon Brown's gross errors on Churchill's taking us back onto the Gold Standadd.,0,NOT
@USER I think she is one of the oddest people I have ever seen. How did she get elected? But then again I find myself asking that about any liberal.  ,0,NOT
Let's just say the hotel I've been staying at isn't going to want this hand towel back. I had no idea I could turn 'em that shade of yellow.,0,NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Expanding the protection of rights is the opposite of curtailing rights. Gun control curtails rights.,0,NOT
@USER @USER @USER I know. Why should they? #EnglishConservatism,0,NOT
@USER I guess people won't be voting conservatives in the next provincial election  ,0,NOT
@USER @USER Juan Williams just called Diamond and Silk a Minstrel Show. You know what to do!,0,NOT
@USER Sen Tim Kaine is ecstatic his basement boy son has found his niche working for the FBI as a Black op coordinating and joining Antifa terrorist organization! URL,0,NOT
@USER You are a definite follow! O-H,0,NOT
@USER Eric (fast n furious) holder,0,NOT
@USER Strange how Gun Control never works Criminals will never obey laws I am my own #FirstResponder URL,0,NOT
@USER He's just another JERK,0,NOT
@USER Good riddance!,0,NOT
Manual labor so trash,0,NOT
Project Veritas Footage Released of Socialist State Department Worker URL #MAGA #KAG2020 #TCOT #TeaParty #PJNET #WinBlue2018 #UniteBlue2018 #Resist CLEAR Hatch Act violation: FELONY. Indict this SOB!,0,NOT
"@USER @USER Anybody who thinks its gun control"", needs to have a reality check on life.""",0,NOT
@WORSTRAPLYRlCS Everything Jay-Z writes is trash.,0,NOT
@USER Reports reaching you? But you tweeted earlier that you are at the Kaduna Stadium,0,NOT
@USER Oh the Liberals will shove race in everything!,0,NOT
@USER Can it kid,0,NOT
@USER Yes you are,0,NOT
@USER Up next: liberals calling us out for calling him guilty.,0,NOT
#Democrats ask yourself is your party fighting for you or to keep their leader's power? The party leaders only care about you as a vote not as a person. #Conservatives elect people to represent us and if they don't we elect someone else. #walkaway. @USER take note.,0,NOT
@USER @USER Chills' GOAT levels have rendered Kal's basic human communication capabilities completely useless. This goes to show how powerful of a unit he is.,0,NOT
RT @JZolly23: Kickin trash cans on the golf cart #yeeyee @weidie1211 @mowder03 @JBilinovich @cmnw86,0,NOT
 @trayn1gga: Charlie Strong WILL have Texas back as a power better power of big 12 is anybody's now,0,NOT
RT @reidk_97: Flappy bird is dusty,0,NOT
"@DinoLich Don't yell at me, I love both of the evolutionary lines. @ClaudiaVice despises the trash buddies.",0,NOT
"@USER Didn't she also say "" Trump will never be president take it to the bank ",0,NOT
@USER And we I will salute Jim Carey by boycotting his movies and media!  ,0,NOT
@USER   You are the wife URL,0,NOT
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER No, I'm 100% sure you're watching right-wingers posting things only. And think you see discrepancies in narratives""? What I posted wasn't ""approved antifa video"" at all. There's no such organization. What it was was a popular Youtuber examing what Antifa is without any bias.""",0,NOT
@USER @USER When a white man commits murder conservatives say he is mentally ill. If an immigrant commits murder they blame religion and nationality and smear an entire nation of people. Bigotry. URL,0,NOT
@USER @USER Elon has been smoking too much dope and he apparently got a bad batch. Even I knew that vessel he sent would not work to rescue the #ThailandChildren. @USER quit.,0,NOT
@USER Even if suspended ...he is an absolute game changer. #makeithappen,0,NOT
@USER He had to talk about how great he was because nobody else was.,0,NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jealousy rears its ugly face...I am favored and blessed my girls adore me   and so does God.,0,NOT
