text,label,text_label
RT @spiffytwiley: @vintage_monroe_ bitch you gorgeous,1,OFFENSIVE
@USER @USER I think he meant to say ... sent to jail for fraud,1,OFFENSIVE
RT @J_Kwest: @HarveyWordman b in da pussy 2 mins like http://t.co/dnrCMkg5oo,1,OFFENSIVE
' August Alsina Deserved that My niggah .,1,OFFENSIVE
@USER @USER @USER @USER You are two nutcases. Obviously. URL,1,OFFENSIVE
My bitch gotta be as fly as me if not flyer,1,OFFENSIVE
RT @L1LDebbie: So it's rude to talk about fat bitches but it's cool to talk about skinny bitches?! Cus I know alot of thick hoes on the ver ,1,OFFENSIVE
"""@HoskinsTy96: White boy power bitch"" black power bitch",1,OFFENSIVE
@GirlThatsVonte dese bitches n my shot nigga,1,OFFENSIVE
@USER then you must condemn antifa and BLM who spew hate and fear toward the police,1,OFFENSIVE
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You didn't read the whole thing most white mass shooters aren't even considered terrorism because there's no ""political  agenda to their murder like Dylan roof",1,OFFENSIVE
The day my ex told me she was sober when she cheated on me is the same day I eliminated colored skinny jeans from my wardrobe,1,OFFENSIVE
I'm roasting the first one of my niccas who rock them shits!,1,OFFENSIVE
I'm the crazy bitch that will call you 10 times in one hour,1,OFFENSIVE
@USER @USER Agreed! It's not gun control they want - it's people control. Without guns we are helpless and they know it! Our founders knew this too - #2A,1,OFFENSIVE
@USER @USER I turn the tv off when Juan speaks. He is a real sicko.,1,OFFENSIVE
@MrRedMartian this pic is trash. D!ck is dry af.,1,OFFENSIVE
"RT @bruhlmaoo: When bae sings ""it ain't nothin to cut that bitch off"" with too much enthusiasm http://t.co/2rwY1h0D0F",1,OFFENSIVE
Puig had zero lines and yet he's still going to fuck your bitch after that appearance,1,OFFENSIVE
"RT @jerrilyn71: ""@HistoryGoon: and also.pussy!..if my shit offends u..get off twitter..block me..and go suck a cock...",1,OFFENSIVE
@USER Liberals be like URL,1,OFFENSIVE
 @GANGLANDABBY: What these bitches want from ah nigga ,1,OFFENSIVE
Shoutout to my Mamma cause she Ain't Raise no hoe,1,OFFENSIVE
"#10ThingsThatGetsOnMyNerves Needy hoes, ratchet Hoes, sideline hoes, Beggin' hoes, dumb hoes, looking for love on Facebook hoes..",1,OFFENSIVE
 @THQcheerios: @TropicalBlanket: http://t.co/YWj1I0wMa9 go to sleep bitch stfu,1,OFFENSIVE
RT @TattedPapiChulo: Having a real bitch by your side and holding it down for you is a blessing For Real.,1,OFFENSIVE
@THEDINGOJOHNSON @KillAll_Simps no ur the blind bitch. Dude in the video is way skinnier.,1,OFFENSIVE
He went and got that bitch!!,1,OFFENSIVE
RT @KINGTUNCHI_: Fucking with a bad bitch you gone need some money lil homie!,1,OFFENSIVE
Sweet and innocent schoolgirl Minami Asaka s pussy eaten http://t.co/DNxBLKrQ45,1,OFFENSIVE
RT @Lipstickjovie_: @BeyonceHair: That bitch cut me off. Lmfaooooooooooo,1,OFFENSIVE
if u gon be wit ur bae even if he or she cheat just shut the fuck up and take the dick or pussy... after all ain't nothing better then love,1,OFFENSIVE
RT @VibeLord: your opinion of me is highly irrelevant bitch,1,OFFENSIVE
RT @Slickem_hound Yall still getting y'all face beat igggggy + you still taking pics with a face full of pussy nut?Dawg yoi a slut!,1,OFFENSIVE
I think I'm having my guy period today. I have been such an emotional bitch heh heh heh,1,OFFENSIVE
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER She is a pathological liar,1,OFFENSIVE
"RT @Makeit_aMiller: @Mike_Stud @HoodieAllen hoodie is a little bitch, when was the last time you heard about hoodies ""team"" mike put all hi ",1,OFFENSIVE
RT @b0ss561: Yall hoes be looking so bad in your avi's then I look at the rest of your pics and U ugly as shit,1,OFFENSIVE
#Shoutout to my #MackTown niccas!,1,OFFENSIVE
@USER @USER @USER @USER @USER @USER @USER @USER @USER Really? And has he been charged. #Liberals are such liars!,1,OFFENSIVE
@USER @USER Because 45% of Americans are too lazy to vote. Non-voters skew liberal. And too many liberals who do vote throw their vote away on 3rd party losers. Next question?,1,OFFENSIVE
@allyssasss I was a fag back then,1,OFFENSIVE
@USER @USER @USER @USER Another village missing its idiot!!!  ,1,OFFENSIVE
@_InhaleLove_ bitches love some Alex from target ,1,OFFENSIVE
"That nigga gucci always hits that hoe when he puts ""Rick James"" in a song, giving our nigga rick a shoutout #RIPRICK #RICKJAMESBITCH",1,OFFENSIVE
@_MostDope95_ Jenny says you're an evil bitch.,1,OFFENSIVE
RT @iDntWearCondoms: Women who need to be put in their place are trash. You are a human not a pet bitch relax,1,OFFENSIVE
RT @digaveliavelife: Lol I be eatin da shit outta sum pussy. Ill never be a serial pussy eater tho.,1,OFFENSIVE
RT @_Ezzzylove: I hate salty bitches,1,OFFENSIVE
Tony Blair equals Bush's bitch #morningjoe,1,OFFENSIVE
@USER @USER @USER Restricting ammo is infringing upon right to bear arms. How about women can have abortions but restricted to 1-3rd week of pregnancy and must be registered Easy test of gun control laws - apply them to other rights to see if they'd be supported. If not then they are bad,1,OFFENSIVE
"@USER @USER @USER @USER @USER @USER Matthew - you are a Lefty genius. Go live in Syria, Assad is a much nicer"" guy than Trump. U will like it there.  Lots of ""human rights"" no racism, no sexism. Tell us how u get on.   @USER",1,OFFENSIVE
Work right now is bitch,1,OFFENSIVE
"""@molssyo: One of us is on drugs, and its me but you're still wrong @currieburry"" hahahahahahah im a bitch sometimes (:",1,OFFENSIVE
@_tee13 @TorahBlaze @Tommyguns____ @SoftestMuffin let one of them dingy real nigger dogs catch it. Miss Torah dont want that thot shit,1,OFFENSIVE
"@USER @USER @USER @USER @USER Now I know you're having a laugh. Do you really believe that the media aren't picking on him? As for getting his shit together"", what ""shit"" would that be?""",1,OFFENSIVE
"Currently, Sup twat licker ",1,OFFENSIVE
"""@GagaTom1: @MaleFoot: 3 | Amo los pies http://t.co/4QE1hDkK8i "" fuck yeah",1,OFFENSIVE
RT @Mr_Dam0n: Denial is a bitch #youresilly,1,OFFENSIVE
RT @If_ItAint_B: Miami isn't a good city at all...don't believe the shit you see on TV that city is trash.,1,OFFENSIVE
@DS_Arrogance @HG_Shit I bet I can pull at lease 3 bitches with them ,1,OFFENSIVE
Deion's a bitch,1,OFFENSIVE
RT @DEON1093: AHAAAA DUHHRT @PAPER_CHAYSIN: These hoes are for everyone !,1,OFFENSIVE
never change I'll never wife ah bitch nowwww!! #bangbros,1,OFFENSIVE
"RT @eddiekinggg: I completely lost my mind, if you find it, go ahead and keep it bitch",1,OFFENSIVE
@USER same i just want to win so i can finally have a good pc and shit post in full body in vrc,1,OFFENSIVE
" @MorganSmith_20: @Luke_Turner_88 so many hoes, that's why preach",1,OFFENSIVE
How could you do this to meeeeeee bitch,1,OFFENSIVE
Baby girl your pussy looking so vacant....,1,OFFENSIVE
RT @CraziestSex: she killed that bitch http://t.co/uVS9E1gxPF,1,OFFENSIVE
I always wanted a bull dog them hoes clean fuck a pit,1,OFFENSIVE
@USER @USER @USER   He got our asses Not even believing the truth about the truth!! Lmao! and We Know! Water is damn wet...but cant even believe it coming out his lying ass mouth!  ,1,OFFENSIVE
@BrendaGisselCA that you got hoes damn,1,OFFENSIVE
@USER @USER @USER @USER @USER @USER @USER Joe is just singing the old Liberal bullshit song and misrepresenting facts as usual.,1,OFFENSIVE
"I'm addicted to IG, Twitter just my side bitch",1,OFFENSIVE
RT @Heart_LessGirl: I know how in the moment people can be. Especially guys. So excuse me for not trusting you being fucked up around hoes.,1,OFFENSIVE
Sometimes a bitch needs to struggle to get where she going RT @odotkay: @viaNAWF sometimes. Some shit just an extra $30.,1,OFFENSIVE
"@USER As you typed ""you think everyone is like you?  And read it. It means the question is referring to the reader. And at the case you are the reader.   effect",1,OFFENSIVE
@jeffjam @toddgunter @cgoodwoman They do. Why else do teachers constantly bitch about pay?,1,OFFENSIVE
RT @SteveStfler: This bitch doesn't know what she wants.. http://t.co/S5wZNkhJW4,1,OFFENSIVE
10kids from different women from this American jobless men? Nigerian men you are the bomb!!!,1,OFFENSIVE
A real nigga ain't complete without a real bitch,1,OFFENSIVE
"RT @_BredDIFFERENT: They on a bitch , yeah they want a bitch",1,OFFENSIVE
@niggie95 aka the lonely bitches,1,OFFENSIVE
Some of these hoes need to hop off those high horses they seem to be riding 24/7 ,1,OFFENSIVE
@shefeelsD_Payne @CallemGT bro I swear to god I was just bout to txt you Dex about these hoes,1,OFFENSIVE
@HeilSidious @dyldobaggenss whatta you fags doin?,1,OFFENSIVE
"think i should change "" Doctor's Advocate "" to ""cunt that goes mental"" #hmm",1,OFFENSIVE
RT @anibeeezy: all these damn bitches on my phone line,1,OFFENSIVE
bitches love beyonce,1,OFFENSIVE
My wigga RT @showysantoro Ryan Gosling knocked up Eva Mendes swag that man the fuck out,1,OFFENSIVE
"I hate when people call me ""mate"". Were not in England you fucking twat",1,OFFENSIVE
@USER @USER @USER @USER @USER That's my biggest question. Do we just widdle away until there is no 2nd amendment left? I do believe in some limited gun control but im worried we will be expected to just keep giving into the gun haters.,1,OFFENSIVE
@wordscience start telling all bitches how to live their lives. Can we get advice from gwenyth?,1,OFFENSIVE
"RT @Cuff_no_Slut: Hate basic bitches,",1,OFFENSIVE
"Lol #Facts ""@MikeDiggEm: The baddest bitches be porn stars n strippers""",1,OFFENSIVE
Can you catch a box hoe ?,1,OFFENSIVE
"Bij vraag wat is d naam van de engels des doods,dacht eerst Robert.Ik:Israel..uhm iets met Gargamel,hoe heet die kat ook al weer..oja Azrael",1,OFFENSIVE
Black twitter needs to get off Paul George dick about him impregnating a stripper. Wiz did. Tyga did. Kanye turned a hoe into a housewife,1,OFFENSIVE
He pussy whipped without getting the pussy #RARE @iTakeOverTLs: @PAPER_CHAYSIN Lmao he gotta snap out of it ,1,OFFENSIVE
 @BEARly_sober Hoes really do b birds man this new to you?,1,OFFENSIVE
"she on my mind, can't get this bitch off my mind.",1,OFFENSIVE
@Leelucas_ @prettykells bitch you didn't feed me. You asked my to buy you a burger ,1,OFFENSIVE
@Walken4GOP your not so godly after all u fuckin redneck peckerwood.,1,OFFENSIVE
RT @LaBugg09: I love everybody ion hate these bitches,1,OFFENSIVE
I did everything but trust these hoes !,1,OFFENSIVE
Bad bitches hate broke niggaz.,1,OFFENSIVE
@BitchImaStunna @VeshaaCouture lmao bitch shut up,1,OFFENSIVE
@USER Imagine being stupid  ,1,OFFENSIVE
RT @O3_Millz: I wonder if mfers gon be mad I took they bitch ,1,OFFENSIVE
@USER @USER Truth. All you need to do is see what any of them threaten if even moderate gun control proposals are seriously talked about.,1,OFFENSIVE
@USER @USER Sending commiserations to you for those Cardinal losses with this brioche cinnamon roll picture. URL,1,OFFENSIVE
@GirlThatsVonte i wont ima come piss in yours bitch,1,OFFENSIVE
@USER @USER It's not safe anyway because he is a liar! You can NEVER get to the bottom of a liar!,1,OFFENSIVE
"Never leave your trust in a bitch,",1,OFFENSIVE
@dappermuke I stick up for my fam. don't disrespect the pouch my nigguh. and awe ily2 http://t.co/tuQ0uAd8bK,1,OFFENSIVE
@kieffer_jason bitch you are not funny stfu talking to me what part of that do you not understand?,1,OFFENSIVE
@USER What the fuck is this they're trying to set him up so it looks like he somehow deserved to be shot,1,OFFENSIVE
RT @SuckFuckIt: Stole your grandpas wardrobe bitch http://t.co/dtXqJTqmsd,1,OFFENSIVE
RT @pumpkinheaddd: why these hoes acting like they not getting fucked and sucking dick but I ain't saying nothing ,1,OFFENSIVE
@USER I have irresponsible sex but I at least know my partners. (Benefits or being snipped),1,OFFENSIVE
"Niggas be pressed for pussy, it aint nothing..",1,OFFENSIVE
@BarackObama make weed legal you pussy you know you smoke that shit,1,OFFENSIVE
@ChristyMack fugly bitch john will dump ur ratchet ass,1,OFFENSIVE
RT @TheLittleFella_: How's it taste mothafucker? Mmmhmmm bitch!,1,OFFENSIVE
Mann.. Jada Pickett was a badddddd bitch #Lawd,1,OFFENSIVE
Charlene crave colored cock,1,OFFENSIVE
The same bitches you chicks posing wit in pics for Instagram likes be the same bitches texting your boyfriends when he ain't textin you back,1,OFFENSIVE
RT @macktology101: You hoes getting outta hand http://t.co/jZ2WRvaXaI,1,OFFENSIVE
"' I rather jack off then fuck hoes tbh , That shit boring give me a wife .",1,OFFENSIVE
Niccas catchin dem theft under $500 charges out here...shit ugly I guess niccas Tryn get it fa da holidays ,1,OFFENSIVE
That bitch came flyin in !!! Lmao.,1,OFFENSIVE
@USER @USER And don't forget #supplymanagement! He has been stubbornly clinging to that that tax. It also distorts all of international trade deals. Just makes life less affordable for the average working family. Only the Liberals...,1,OFFENSIVE
RT @sadiiex_: @Vnxthny I am taking you serious.... Kik me back nigger,1,OFFENSIVE
"@davidly62793584 hahahaha, aw nut... We should try and capture that cunt",1,OFFENSIVE
@_Djweezlove not what I said . I want a DJ to mix the track regardless for their own use ! The video gon be dumb retarded with the reg versi,1,OFFENSIVE
The hoes be rated E !,1,OFFENSIVE
This fuckin bird http://t.co/q2Kjv91KIZ,1,OFFENSIVE
Wtf am I watching bgc I hat watching these ugly ass ghetto hoes put there family name to shame,1,OFFENSIVE
RT @RomerioHall: @1inkkofrosess: I'm in this bitch like a mf ,1,OFFENSIVE
ima knock da pussy out like fight night,1,OFFENSIVE
#YouWillNotBeTakenSeriouslyIf you're proud to be white trash #KedollarSignHa,1,OFFENSIVE
Lord RT @Bbbnnnnnnas: @cocainemodel just shut up you pathetic ass bitch you're so worthless,1,OFFENSIVE
@RomeoTorres99 bro do you fist bitches with that shit,1,OFFENSIVE
When i bitch fuck my hologram doe,1,OFFENSIVE
@USER He is an egomaniac and doesn't like to lose so he will spend money for free agency and his drafts are better,1,OFFENSIVE
"So if I had dreads, tattoos AND a beard Id get all the bitches??",1,OFFENSIVE
"RT @PostPrettyPussy: Eat it with milk RT @80sbaby4life: ""She gotta shape up her pussy lips tho @PostPrettyPussy: Whole wheat organic pussy ",1,OFFENSIVE
 @prissyneeer: @WhereYoHussleAt smh they gotta grow up at least you know these bitches want to be you I swear ,1,OFFENSIVE
@USER @USER This is a big deal. Hatch has to be embarrassed. Oh yeah he is senile and can't find the bathroom by himself.,1,OFFENSIVE
Give me head an kiss yah nigga u a ill bitch,1,OFFENSIVE
"I hope i trip and fall into some pussy, tunechi",1,OFFENSIVE
"bitch with all niggas, hmmm she either gay or a HOE",1,OFFENSIVE
Upstate hoes love down south niggas and down south females love upstate niggas,1,OFFENSIVE
"RT @WallStWatkins: To get with a hoe, you just need to be cute, have muscles, dress your ass off (swag), or talk a good game.",1,OFFENSIVE
@USER @USER @USER @USER @USER No. I mean parasite in the sense of private companies being an unnecessary and universally-unwanted bauble imposed on an essential public service by people who put profits before public opinion and democracy.,1,OFFENSIVE
RT @basedamERICan: This burger 3 days old but I eat 19 yr old pussy so I should be fine right ? http://t.co/iHVxyab2vN,1,OFFENSIVE
@USER what is this? We don't want your $2 tacos we want fucking gun control. Are you seriously trying to capitalize off this tragedy? URL,1,OFFENSIVE
@ivanrabago_ looks ghetto as fuck,1,OFFENSIVE
@USER An idiot. Where the fuck do they get these people?,1,OFFENSIVE
I was given the same number as Mean Joe Greene in high school but was never as tough as that son of a bitch.#Respect,1,OFFENSIVE
"""I hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually."" -Katt Williams @LetMicahDown",1,OFFENSIVE
@USER ACLU is insane. The antifa democrats are violent and should be declared a domestic terrorist group.,1,OFFENSIVE
RT @Adddisonn: Smoke good weed with a bad bitch,1,OFFENSIVE
My bitch http://t.co/2v4VsPamrU,1,OFFENSIVE
"#longhair don't care got my #gayboyproblems everywhere, I'm a #bitch I'm a #champ, I'm totally full of http://t.co/Qia88qGmWh",1,OFFENSIVE
"@USER @USER @USER @USER @USER At least we have brains to fall out"" in the first place; unlike conservatives who believe everything their handlers feed them.""",1,OFFENSIVE
RT @iDntWearCondoms: I don't do nothin for no bitch that she wouldn't do for me,1,OFFENSIVE
these bitches climb on me climb on me ,1,OFFENSIVE
You know how these lil bitches runn they mouth up in the streets ,1,OFFENSIVE
Everybody got some to say everybody hate if you ask me every bitch gay ,1,OFFENSIVE
I bet these bitches trying to set me up ,1,OFFENSIVE
Denzel did his mf thang in his new movie boy I swear OML he played the shit outta that bitch had me in the movies ready to be a killer ,1,OFFENSIVE
Mann that pussy #ThrowBack,1,OFFENSIVE
What made this niggah say that out his mouth,1,OFFENSIVE
@mommajjojo @smileitsalexx oh so basically we both will be your bitch all day? Mhmmm of course..............,1,OFFENSIVE
RT @SVL305: @VJtechsupport @YoungMcFly since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b,1,OFFENSIVE
@JawShoeeAhhh that don't mean you're not balling lol shut up hoe lol,1,OFFENSIVE
RT @Magssca: @uce_INA: @Magssca you aint gon take a pic tho not scared to I'm in a Japanese steakhouse tho bitch was walking quick,1,OFFENSIVE
Just vote for god sake and move on. It be a non issue in 3 months. Do not allow libtards to veer you into the trap. Harden the fuck up and let's go! Seriously #Kavanagh #scotus #maga,1,OFFENSIVE
@USER Creepy old pedo desperately trying to be relevant. Just an old guy from the old world which Trump has shattered.,1,OFFENSIVE
RT @AshleighRollin: @ViriDoesItt: Kissin small lips is trash lol.. Trash,1,OFFENSIVE
@USER He's beyond moron.,1,OFFENSIVE
 @ClassicPict: http://t.co/ZStrqBpwpw shit like this is retarded.,1,OFFENSIVE
RT @TheWoundGod: Son. Lmao. RT @ChefWaites: I m gonna Cry every time RT @WackProducer: No bitches http://t.co/JEIHGDwLai,1,OFFENSIVE
RT @lesxo_: cant turn a hoe into a husband either,1,OFFENSIVE
@USER @USER @USER I find it very offensive that you know what black people feel!! As a black not African because I was born in America want recognition then build your own stuff!!! It's the same with Conservatives that cry about censorship If you don't like the rules build your own house. URL,1,OFFENSIVE
"RT @DeeMayweather: Brees you need a black hoe, who cheating on her man that work offshore, that would fuck you while the baby in the bed w ",1,OFFENSIVE
I really hope you and Cameron don't get back together you can do so much better than that ... dont call her a hoe http://t.co/npX7GLtMst,1,OFFENSIVE
"RT @ispeak_sarcasms: Niggas expect you to pull this out when they ask ""where the hoes at"" http://t.co/kmNE99r3Re",1,OFFENSIVE
See two of his bitches in the cluuuuub @_TonyHilfiger: What he do for a living? http://t.co/CS9dfgl7EW ,1,OFFENSIVE
7:15 needs to hurry up . It's chilly in this bitch,1,OFFENSIVE
these bitches need to be called out I'm sorry http://t.co/Rin49M54fK,1,OFFENSIVE
@USER And people died in Chicago because of you. Now how stupid does that sound you idiot,1,OFFENSIVE
RT @Mikey_D15: This Sam guy is a fucking pussy.,1,OFFENSIVE
Its feeling like wintertime bitches,1,OFFENSIVE
@USER @USER what the fuck,1,OFFENSIVE
RT @verseunanswered: Did those bitches from Frozen ever build a snowman?,1,OFFENSIVE
"Bitches be screaming fuck they nigga, but get mad when another bitch fuck they nigga ",1,OFFENSIVE
RT @DBN_kev: Cry some more RT @PacDaGoat: That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/7s0v4pm7IB,1,OFFENSIVE
"RT @HBCUfessions: I got some bomb dick from a Alpha, a Q, 2 Kappas, a Iota, andtwo professors all in the same month. Im not a hoe..I just say ",1,OFFENSIVE
And there we go ... so according to the MAGA believers kavanaugh couldn't have attempted to rape Dr. Ford because her lawyer made a donation to @USER . Idiots URL,1,OFFENSIVE
RT @HardNuckLife: Kamehamehaaaaaaa bitch.,1,OFFENSIVE
Turn a hoe into a house wife you bet not,1,OFFENSIVE
"It's not often you see the words ""disingenuous,"" ""egregious,"" and ""cunt filth"" all in one sentence and properly used. #points",1,OFFENSIVE
RT @CurrenSy_Spitta: Fuckin hoe ass Click it or ticket.....25 dollars n shit,1,OFFENSIVE
@kieffer_jason @sbsylvester then bring your bitch ass to town east bitch,1,OFFENSIVE
@USER FUCK,1,OFFENSIVE
Fuck a hot head pussy I gt a cold heart,1,OFFENSIVE
These hoes ain't loyal and niggas ain't either,1,OFFENSIVE
RT @IGGYAZALEA: its like the guy that asks for your number and then says you ugly and a bitch when you say no ,1,OFFENSIVE
@CoolStoryIsaac hahaha thanks bitch!! ,1,OFFENSIVE
"Roy Moore"" ""Allegations From Far Distant Past"" ""Bezos"" ""Bunny"" ""Satire"" #drellenbrandt #MAGA Dr. Melissa Bunny, via a Medium, tells us from beyond the grave: ""About 35 years ago, Jeff Bezos put his hands on me, cut my head off, and cooked me as hasenpfeffer for dinner.""   URL",1,OFFENSIVE
Charlie not fukin around in Austin.. Every week somebody getting kicked off the team.,1,OFFENSIVE
@USER @USER @USER Says the man who stands against sensible gun control. #hypocrite,1,OFFENSIVE
@USER @USER @USER Now what are you ?? A Liberal ?? Intellectual ?? You are nothing but a Bigot. Shamelessness at its peak.,1,OFFENSIVE
"RT @iDntWearCondoms: Your girl swear u cheating until u fuck a bitch for real then it's ""OMG how could u?!""",1,OFFENSIVE
"#stcshooting To the kneejerk people crying for gun control"" after this shooting. We already HAVE very restrictive gun control. You just want a ban. It's a pity no one has politely explained to these criminals that they are supposed to obey the law.""",1,OFFENSIVE
@USER So a pathological liar is going to give the Judge a lecture on credibility because the judge won't admit to something he didn't do... and we are the stupid ones....   And liberals have no shame in the ignorance of their elected representatives.,1,OFFENSIVE
"""@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKV""Her size isn't exactly the most healthy tho",1,OFFENSIVE
' Ran a good game with my Royal niggah ,1,OFFENSIVE
@USER That won't happen as he is only comfortable twitting from his golden throne or toilet to most of us.,1,OFFENSIVE
Frankie is a twat. #BB16,1,OFFENSIVE
" @_Jiare: @WB_Pooh_3x: Where the bitches at ,?? yeah where they at I don't know they probably at that Party ",1,OFFENSIVE
These bitches irri.. irri irri..irri irri,1,OFFENSIVE
I know bitches be mad as shit when they friends borrow their clothes and its a bunch of girls in her IG comments sayin how cute the outfit is,1,OFFENSIVE
"' I don't like when niggahs be like "" where yo bitch at ? "" Na I'll check you on that idc who you is , mine you... http://t.co/OP5sTgZX2k",1,OFFENSIVE
"hey im not bragging but im like the best at haggling, you know I got that cash, capitalism, ho! #receatter #indiegamepickuplines",1,OFFENSIVE
@USER Dude. What the fuck is WRONG WITH YOU? I sent you a direct tweet to show you how you re-tweet your OWN shit. Then I let it go. Now you want to double down? Just go back to Whoviille,1,OFFENSIVE
@dan1ellep she going full retard right now smh,1,OFFENSIVE
RT @Braceface_Tay: Tell them bitches I'll always be your Mrs. ,1,OFFENSIVE
"""@DGotBricks: What happen to them vixen ent bitches"" they got ran and threw to the side like a foothill bitch",1,OFFENSIVE
RT @BallOut057: @1stBlocJeremiah: My Tryna make me go to church Tommrow .. He'll nawl dude bitch text me back,1,OFFENSIVE
Seaside smell like stank ass pussy bruh ,1,OFFENSIVE
@USER @USER @USER @USER @USER Me thinks you're full of shit.,1,OFFENSIVE
@dominiloka bitch ain't fall down or nothing. bet she can take more licks than you. No?,1,OFFENSIVE
"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca",1,OFFENSIVE
I'm never gonna be ok with my nigga around alot of bitches while with his boys. Cause I was once that female your boys put you on !!,1,OFFENSIVE
I swear to god some hoes look like they take the same exact picture everytime. Change it up for once godamn. #ratchet,1,OFFENSIVE
"So people here donate plasma to feed their drug addiction... I donate because I get money, and I save lives.Whaddup bitches ",1,OFFENSIVE
RT @tinatbh: rt if u a broke bitch with expensive taste,1,OFFENSIVE
#tweetlikelexi Nah we not gonna sit down we gonna walk it out bitch.,1,OFFENSIVE
" @SteveStfler: Your relationship ended, not your life. stop being a whiny bitch ",1,OFFENSIVE
"""@ClicquotSuave: LMAOOOOOOOOOOO this nigga @Krillz_Nuh_Care http://t.co/AAnpSUjmYI"" <bitch want likes for some depressing shit..foh",1,OFFENSIVE
"@nedrock83 don't tell what the fuck to ""stop"" with. 2nd, if you think it's protocol to put 6 shots in someone who's unarmed, you're a retard",1,OFFENSIVE
Yall don't want a nigga unless other bitches want him.. But when you get him you get mad cuz those same bitches still want him. ?,1,OFFENSIVE
@ZakSitton lol cracker,1,OFFENSIVE
"""and he's gone always be a hoe""",1,OFFENSIVE
@USER Carrey is looking more like a tranny every day ?!,1,OFFENSIVE
RT @ObeyKingKelvin: @MellyDaKing_: Just gotta remind bae you got no hoes http://t.co/TfcInxlqhV ,1,OFFENSIVE
Bad bitches and good weed,1,OFFENSIVE
@MoenKiana I am working fag,1,OFFENSIVE
"Let's see how this goes lol I'm using my coupon haha kik, dm, text, or if ya down tweet that hoe lolololol http://t.co/BHZRswkIY1",1,OFFENSIVE
"@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches. #muslims FLAT OUT NO WAY!I use my sheets on my bed, NOT MY HEAD!",1,OFFENSIVE
@USER What do u expect from vile violent lying disgusting liberals,1,OFFENSIVE
@seansteiger31 bitch i taught you i know my mess ups,1,OFFENSIVE
"they blame it on the alchohol but claim the truth come out when they drunk..they defend the hoe being a hoe, you backward ass mofos",1,OFFENSIVE
' Mann these hoes get nothin ! But some dick and instructions ! If she with mee she fucccccckn ! I said I... http://t.co/1FN2TegZHh,1,OFFENSIVE
"Some of yall just ""popular"" cuz of yall name . These bitches be ugly",1,OFFENSIVE
"@USER ""Let's just say she is the most selfish writer I've ever come to know. ",1,OFFENSIVE
"@kay_laa_laa if you can't stand the heat, get out of the kitchen. Gratata swag bitch ",1,OFFENSIVE
@USER Cause they're assholes,1,OFFENSIVE
@USER Childish and unprofessional.,1,OFFENSIVE
RT @ImNeverChillin: You bitches are so inconsiderate smh http://t.co/EInVs4YqpF,1,OFFENSIVE
Fuck Ya feelings ain't no sorries bitch,1,OFFENSIVE
I'm a big bitch and 4 is the GOAT RT @SoAlmondie: I'm too lazy for 4.,1,OFFENSIVE
"RT @BarryClerjuste: Basic bitch tweet shit like ""no one to talk to"" 3 times a day ",1,OFFENSIVE
RT @Ra_Shia: Quotable RT @ChrissiBaxter: If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You ,1,OFFENSIVE
@Oskzilla @yaseenxkahn sleep niggah! Lol,1,OFFENSIVE
"@CDNBallJunkie I jus wanna let you know OKC trash, IBAKA ain't shit, y'all ain't goin nowhere without Harden",1,OFFENSIVE
Females so dirty bro real talk you gotta play these bitches now day because if you don't they still gonna do it to you,1,OFFENSIVE
"RT @drunksixthgrade: ""And if you aint a hoe, GET UP OUT MY TRAPHOUSEEEE"" http://t.co/KyN7iZFw4i",1,OFFENSIVE
@USER Because you are  ,1,OFFENSIVE
The bitch got some nerve,1,OFFENSIVE
 @ToriJBerman: Lover http://t.co/pJphVGW4F2 my old bitch ,1,OFFENSIVE
@USER The Liberals took over @USER  ,1,OFFENSIVE
"When girls say like ohh I'm so ugly, like bitch you ain't fishing for compliments you're like deep sea diving, fuck!",1,OFFENSIVE
RT @The_April_Fool: Fucking with them hoes! @Marc_withdaC: @CamBlunt: my nigga waka i hate it had to be him http://t.co/E12YlM2yVa man t ,1,OFFENSIVE
"RT @BJayBlast: I really don't be tryna hoe nobody.. I eat, we all eat. Literally.",1,OFFENSIVE
@USER Thank you Ms Desanctis! I'm comforted that not all conservatives are letting their ambition blind their conscience. Sexual assault/harassment has been a plague on society for centuries - that should NOT make it a conservative or traditionalist cause!,1,OFFENSIVE
Fuck niggah add it up..>>>,1,OFFENSIVE
